Time[s],Fx[N],Fy[N],Fz[N],Mx[Nm],My[Nm],Mz[Nm],COPx[cm],COPy[cm]
52.42,-1.383892,-4.170135,535.012354,1.7396349999999998,40.739391999999995,-0.8244049999999999,-7.614664,0.325158
52.43,-1.376698,-4.178713,535.185076,1.757068,40.746762,-0.826731,-7.613583,0.32831
52.44,-1.3867479999999999,-4.190505,535.359784,1.768745,40.770502,-0.8262809999999999,-7.615533,0.330384
52.45,-1.416282,-4.205243,535.496813,1.772419,40.808139000000004,-0.8226,-7.6206130000000005,0.330986
52.46,-1.4637209999999998,-4.224497,535.5714929999999,1.7684400000000002,40.854403000000005,-0.8158380000000001,-7.628188000000001,0.33019699999999996
52.47,-1.524076,-4.250624,535.577112,1.760184,40.902390999999994,-0.806843,-7.637069,0.328652
52.48,-1.589968,-4.285051,535.522254,1.7528119999999998,40.945506,-0.796932,-7.645902,0.327309
52.49,-1.653041,-4.326719000000001,535.424625,1.7508439999999998,40.97953,-0.787429,-7.653650999999999,0.32700100000000004
52.5,-1.7057,-4.371457,535.305381,1.7558369999999999,41.004021,-0.779242,-7.659930999999999,0.328007
52.51,-1.742933,-4.412731,535.186838,1.76542,41.022328,-0.772662,-7.665048,0.32987
52.52,-1.7637610000000001,-4.443669,535.092816,1.774228,41.040145,-0.767476,-7.669724,0.331574
52.53,-1.771623,-4.4596160000000005,535.0479839999999,1.7762740000000001,41.063138,-0.763252,-7.674664999999999,0.331984
52.54,-1.773254,-4.460017,535.073115,1.76761,41.094718,-0.759632,-7.680206,0.330349
52.55,-1.776284,-4.448665,535.17669,1.747987,41.134864,-0.756509,-7.686221000000001,0.326619
52.56,-1.786598,-4.432229,535.34681,1.72081,41.180409000000004,-0.754062,-7.692286,0.321438
52.57,-1.8065799999999999,-4.417796,535.548583,1.69153,41.2264,-0.752632,-7.697976,0.31585
52.58,-1.834841,-4.410438,535.729997,1.665332,41.267782000000004,-0.752484,-7.703092999999999,0.31085300000000005
52.59,-1.867307,-4.411642,535.835379,1.645211,41.300678000000005,-0.753587,-7.707717999999999,0.307037
52.6,-1.899085,-4.419143,535.822071,1.631321,41.322969,-0.755538,-7.7120690000000005,0.304452
52.61,-1.9263099999999997,-4.428165,535.674591,1.621791,41.334264000000005,-0.757703,-7.716301,0.302757
52.62,-1.947286,-4.433457,535.411293,1.6143530000000001,41.335609999999996,-0.759478,-7.720347,0.301516
52.63,-1.962559,-4.431211,535.0809879999999,1.607724,41.329252000000004,-0.7605689999999999,-7.723925,0.300464
52.64,-1.9739630000000001,-4.420267,534.75004,1.601968,41.318498999999996,-0.761188,-7.726694,0.299573
52.65,-1.983182,-4.4025300000000005,534.48397,1.597875,41.307482,-0.762081,-7.728478999999999,0.29895700000000003
52.66,-1.990593,-4.382647,534.330297,1.595974,41.300537,-0.764282,-7.729402,0.298687
52.67,-1.995066,-4.366927,534.308878,1.595893,41.301292,-0.76869,-7.729853,0.298684
52.68,-1.9948560000000002,-4.361561,534.411817,1.5964399999999999,41.311786,-0.775642,-7.730328,0.298728
52.69,-1.9889740000000002,-4.3705419999999995,534.6105,1.596251,41.331974,-0.784724,-7.731231,0.298582
